Harvest Hope Community Food Bank  |  Distribution History,,,,,,,,,
"To log a distribution: enter Date (col B), Pantry ID (col C), Item ID (col E), and Qty Distributed (col I). Other fields fill automatically.",,,,,,,,,
DIST-0632,11/14/2025,PP004,Oakdale School Family Pantry,FI040,Whole Wheat Bread,Bread & Bakery,Loaf,7,
DIST-0640,11/17/2025,PP001,Riverside Community Pantry,FI047,Apple Juice (64 oz),Beverages,Bottle (64 oz),6,
DIST-0641,11/17/2025,PP001,Riverside Community Pantry,FI036,Milk (1 gallon),Dairy & Refrigerated,Gallon,8,
DIST-0642,11/17/2025,PP001,Riverside Community Pantry,FI038,Cheddar Cheese (block),Dairy & Refrigerated,Block (16 oz),5,
DIST-0643,11/17/2025,PP001,Riverside Community Pantry,FI023,Breakfast Cereal,Breakfast,Box (18 oz),8,
DIST-0644,11/17/2025,PP001,Riverside Community Pantry,FI050,Pasta Sauce,Pantry Staples,Jar (24 oz),8,
DIST-0645,11/17/2025,PP001,Riverside Community Pantry,FI018,Pasta - Spaghetti,Dry Goods,Box (16 oz),15,
DIST-0646,11/17/2025,PP001,Riverside Community Pantry,FI015,Canned Mandarin Oranges,Canned Fruit,Can (11 oz),12,
DIST-0647,11/17/2025,PP001,Riverside Community Pantry,FI039,White Sandwich Bread,Bread & Bakery,Loaf,11,
DIST-0648,11/17/2025,PP001,Riverside Community Pantry,FI013,Canned Peaches,Canned Fruit,Can (15 oz),8,
DIST-0649,11/23/2025,PP004,Oakdale School Family Pantry,FI050,Pasta Sauce,Pantry Staples,Jar (24 oz),4,
DIST-0650,11/23/2025,PP004,Oakdale School Family Pantry,FI016,White Rice (5 lb),Dry Goods,Bag (5 lb),10,
DIST-0651,11/23/2025,PP004,Oakdale School Family Pantry,FI022,Cornmeal (2 lb),Dry Goods,Bag (2 lb),6,
DIST-0652,11/23/2025,PP004,Oakdale School Family Pantry,FI030,Canned Beef Stew,Soups & Meals,Can (20 oz),10,
DIST-0653,11/23/2025,PP004,Oakdale School Family Pantry,FI044,Baby Carrots,Fresh Produce,Bag (1 lb),7,
DIST-0654,11/23/2025,PP004,Oakdale School Family Pantry,FI047,Apple Juice (64 oz),Beverages,Bottle (64 oz),4,
DIST-0655,11/23/2025,PP004,Oakdale School Family Pantry,FI038,Cheddar Cheese (block),Dairy & Refrigerated,Block (16 oz),5,
DIST-0656,11/23/2025,PP004,Oakdale School Family Pantry,FI002,Canned Chicken,Canned Protein,Can (12.5 oz),11,
DIST-0657,11/23/2025,PP004,Oakdale School Family Pantry,FI031,Infant Formula (Powder),Baby & Infant,Can (12.4 oz),4,
DIST-0658,11/23/2025,PP004,Oakdale School Family Pantry,FI008,Canned Corn,Canned Vegetables,Can (15 oz),10,
DIST-0659,11/23/2025,PP004,Oakdale School Family Pantry,FI017,Brown Rice (5 lb),Dry Goods,Bag (5 lb),7,
DIST-0660,11/23/2025,PP004,Oakdale School Family Pantry,FI005,Canned Kidney Beans,Canned Protein,Can (15 oz),10,
DIST-0661,11/23/2025,PP002,St. Augustine's Shelter Pantry,FI005,Canned Kidney Beans,Canned Protein,Can (15 oz),11,
DIST-0662,11/23/2025,PP002,St. Augustine's Shelter Pantry,FI036,Milk (1 gallon),Dairy & Refrigerated,Gallon,3,
DIST-0663,11/23/2025,PP002,St. Augustine's Shelter Pantry,FI012,Canned Mixed Vegetables,Canned Vegetables,Can (15 oz),10,
DIST-0664,11/23/2025,PP002,St. Augustine's Shelter Pantry,FI031,Infant Formula (Powder),Baby & Infant,Can (12.4 oz),1,
DIST-0665,11/23/2025,PP002,St. Augustine's Shelter Pantry,FI021,All-Purpose Flour (5 lb),Dry Goods,Bag (5 lb),4,
DIST-0666,11/23/2025,PP002,St. Augustine's Shelter Pantry,FI023,Breakfast Cereal,Breakfast,Box (18 oz),5,
DIST-0667,11/23/2025,PP002,St. Augustine's Shelter Pantry,FI014,Canned Pears,Canned Fruit,Can (15 oz),5,
DIST-0668,11/23/2025,PP002,St. Augustine's Shelter Pantry,FI037,Eggs (1 dozen),Dairy & Refrigerated,Dozen,2,
DIST-0669,11/23/2025,PP002,St. Augustine's Shelter Pantry,FI018,Pasta - Spaghetti,Dry Goods,Box (16 oz),4,
DIST-0670,11/23/2025,PP002,St. Augustine's Shelter Pantry,FI048,Orange Juice (64 oz),Beverages,Bottle (64 oz),2,
DIST-0671,11/23/2025,PP002,St. Augustine's Shelter Pantry,FI006,Canned Chickpeas,Canned Protein,Can (15 oz),10,
DIST-0672,11/23/2025,PP002,St. Augustine's Shelter Pantry,FI044,Baby Carrots,Fresh Produce,Bag (1 lb),3,
DIST-0673,11/23/2025,PP002,St. Augustine's Shelter Pantry,FI043,Bananas,Fresh Produce,Bunch (~7),1,
DIST-0674,11/23/2025,PP002,St. Augustine's Shelter Pantry,FI032,Baby Food - Vegetable,Baby & Infant,Jar (4 oz),1,
DIST-0675,11/23/2025,PP002,St. Augustine's Shelter Pantry,FI040,Whole Wheat Bread,Bread & Bakery,Loaf,6,
DIST-0676,11/23/2025,PP002,St. Augustine's Shelter Pantry,FI001,Canned Tuna,Canned Protein,Can (5 oz),8,
DIST-0677,11/23/2025,PP001,Riverside Community Pantry,FI032,Baby Food - Vegetable,Baby & Infant,Jar (4 oz),4,
DIST-0678,11/23/2025,PP001,Riverside Community Pantry,FI012,Canned Mixed Vegetables,Canned Vegetables,Can (15 oz),21,
DIST-0679,11/23/2025,PP001,Riverside Community Pantry,FI033,Baby Food - Fruit,Baby & Infant,Jar (4 oz),5,
DIST-0680,11/23/2025,PP001,Riverside Community Pantry,FI018,Pasta - Spaghetti,Dry Goods,Box (16 oz),9,
DIST-0681,11/23/2025,PP001,Riverside Community Pantry,FI026,Canned Chicken Noodle Soup,Soups & Meals,Can (10.75 oz),14,
DIST-0682,11/23/2025,PP001,Riverside Community Pantry,FI015,Canned Mandarin Oranges,Canned Fruit,Can (11 oz),16,
DIST-0683,11/23/2025,PP001,Riverside Community Pantry,FI037,Eggs (1 dozen),Dairy & Refrigerated,Dozen,10,
DIST-0684,11/23/2025,PP001,Riverside Community Pantry,FI009,Canned Green Beans,Canned Vegetables,Can (14.5 oz),21,
DIST-0685,11/23/2025,PP001,Riverside Community Pantry,FI004,Canned Black Beans,Canned Protein,Can (15 oz),13,
DIST-0686,11/23/2025,PP003,Maplewood Senior Center,FI001,Canned Tuna,Canned Protein,Can (5 oz),3,
DIST-0687,11/23/2025,PP003,Maplewood Senior Center,FI044,Baby Carrots,Fresh Produce,Bag (1 lb),2,
DIST-0688,11/23/2025,PP003,Maplewood Senior Center,FI014,Canned Pears,Canned Fruit,Can (15 oz),5,
DIST-0689,11/23/2025,PP003,Maplewood Senior Center,FI025,Granola Bars,Breakfast,Box (8 bars),2,
DIST-0690,11/23/2025,PP003,Maplewood Senior Center,FI038,Cheddar Cheese (block),Dairy & Refrigerated,Block (16 oz),2,
DIST-0691,11/23/2025,PP004,Oakdale School Family Pantry,FI031,Infant Formula (Powder),Baby & Infant,Can (12.4 oz),4,
DIST-0692,11/23/2025,PP004,Oakdale School Family Pantry,FI040,Whole Wheat Bread,Bread & Bakery,Loaf,6,
DIST-0693,11/23/2025,PP004,Oakdale School Family Pantry,FI022,Cornmeal (2 lb),Dry Goods,Bag (2 lb),11,
DIST-0694,11/23/2025,PP004,Oakdale School Family Pantry,FI024,Pancake Mix,Breakfast,Box (32 oz),6,
DIST-0695,11/23/2025,PP004,Oakdale School Family Pantry,FI012,Canned Mixed Vegetables,Canned Vegetables,Can (15 oz),9,
DIST-0696,11/23/2025,PP004,Oakdale School Family Pantry,FI032,Baby Food - Vegetable,Baby & Infant,Jar (4 oz),2,
DIST-0697,11/23/2025,PP004,Oakdale School Family Pantry,FI028,Canned Vegetable Soup,Soups & Meals,Can (19 oz),9,
DIST-0698,11/23/2025,PP004,Oakdale School Family Pantry,FI014,Canned Pears,Canned Fruit,Can (15 oz),7,
DIST-0699,11/23/2025,PP004,Oakdale School Family Pantry,FI027,Canned Tomato Soup,Soups & Meals,Can (10.75 oz),6,
DIST-0711,11/26/2025,PP003,Maplewood Senior Center,FI024,Pancake Mix,Breakfast,Box (32 oz),2,
DIST-0712,11/26/2025,PP003,Maplewood Senior Center,FI036,Milk (1 gallon),Dairy & Refrigerated,Gallon,2,
DIST-0713,11/26/2025,PP003,Maplewood Senior Center,FI049,Cooking Oil (32 oz),Pantry Staples,Bottle (32 oz),2,
DIST-0714,11/26/2025,PP003,Maplewood Senior Center,FI017,Brown Rice (5 lb),Dry Goods,Bag (5 lb),2,
DIST-0715,11/26/2025,PP003,Maplewood Senior Center,FI023,Breakfast Cereal,Breakfast,Box (18 oz),4,
DIST-0716,11/26/2025,PP003,Maplewood Senior Center,FI002,Canned Chicken,Canned Protein,Can (12.5 oz),4,
DIST-0717,11/26/2025,PP003,Maplewood Senior Center,FI027,Canned Tomato Soup,Soups & Meals,Can (10.75 oz),6,
DIST-0718,11/26/2025,PP003,Maplewood Senior Center,FI008,Canned Corn,Canned Vegetables,Can (15 oz),8,
DIST-0719,11/26/2025,PP003,Maplewood Senior Center,FI046,Yellow Onions (3 lb),Fresh Produce,Bag (3 lb),3,
DIST-0720,11/26/2025,PP003,Maplewood Senior Center,FI039,White Sandwich Bread,Bread & Bakery,Loaf,4,
DIST-0721,11/26/2025,PP002,St. Augustine's Shelter Pantry,FI040,Whole Wheat Bread,Bread & Bakery,Loaf,5,
DIST-0722,11/26/2025,PP002,St. Augustine's Shelter Pantry,FI019,Pasta - Penne,Dry Goods,Box (16 oz),6,
DIST-0723,11/26/2025,PP002,St. Augustine's Shelter Pantry,FI030,Canned Beef Stew,Soups & Meals,Can (20 oz),4,
DIST-0724,11/26/2025,PP002,St. Augustine's Shelter Pantry,FI041,Flour Tortillas,Bread & Bakery,Pack (20 ct),4,
DIST-0725,11/26/2025,PP002,St. Augustine's Shelter Pantry,FI010,Canned Peas,Canned Vegetables,Can (15 oz),6,
DIST-0726,11/26/2025,PP002,St. Augustine's Shelter Pantry,FI011,Canned Diced Tomatoes,Canned Vegetables,Can (14.5 oz),6,
DIST-0727,11/26/2025,PP002,St. Augustine's Shelter Pantry,FI047,Apple Juice (64 oz),Beverages,Bottle (64 oz),2,
DIST-0728,11/26/2025,PP002,St. Augustine's Shelter Pantry,FI022,Cornmeal (2 lb),Dry Goods,Bag (2 lb),4,
DIST-0729,11/26/2025,PP002,St. Augustine's Shelter Pantry,FI027,Canned Tomato Soup,Soups & Meals,Can (10.75 oz),8,
DIST-0730,11/26/2025,PP002,St. Augustine's Shelter Pantry,FI044,Baby Carrots,Fresh Produce,Bag (1 lb),2,
DIST-0731,11/26/2025,PP002,St. Augustine's Shelter Pantry,FI050,Pasta Sauce,Pantry Staples,Jar (24 oz),3,
DIST-0700,12/02/2025,PP004,Oakdale School Family Pantry,FI013,Canned Peaches,Canned Fruit,Can (15 oz),9,
DIST-0701,12/02/2025,PP004,Oakdale School Family Pantry,FI010,Canned Peas,Canned Vegetables,Can (15 oz),11,
DIST-0702,12/02/2025,PP004,Oakdale School Family Pantry,FI048,Orange Juice (64 oz),Beverages,Bottle (64 oz),4,
DIST-0703,12/02/2025,PP004,Oakdale School Family Pantry,FI049,Cooking Oil (32 oz),Pantry Staples,Bottle (32 oz),3,
DIST-0704,12/02/2025,PP004,Oakdale School Family Pantry,FI031,Infant Formula (Powder),Baby & Infant,Can (12.4 oz),4,
DIST-0705,12/02/2025,PP004,Oakdale School Family Pantry,FI001,Canned Tuna,Canned Protein,Can (5 oz),7,
DIST-0706,12/02/2025,PP004,Oakdale School Family Pantry,FI012,Canned Mixed Vegetables,Canned Vegetables,Can (15 oz),9,
DIST-0707,12/02/2025,PP004,Oakdale School Family Pantry,FI027,Canned Tomato Soup,Soups & Meals,Can (10.75 oz),6,
DIST-0708,12/02/2025,PP004,Oakdale School Family Pantry,FI032,Baby Food - Vegetable,Baby & Infant,Jar (4 oz),2,
DIST-0709,12/02/2025,PP004,Oakdale School Family Pantry,FI009,Canned Green Beans,Canned Vegetables,Can (14.5 oz),10,
DIST-0710,12/02/2025,PP004,Oakdale School Family Pantry,FI034,Diapers - Size 1-2,Baby & Infant,Pack (36 ct),4,
DIST-0732,12/02/2025,PP004,Oakdale School Family Pantry,FI012,Canned Mixed Vegetables,Canned Vegetables,Can (15 oz),18,
DIST-0733,12/02/2025,PP004,Oakdale School Family Pantry,FI002,Canned Chicken,Canned Protein,Can (12.5 oz),13,
DIST-0734,12/02/2025,PP004,Oakdale School Family Pantry,FI009,Canned Green Beans,Canned Vegetables,Can (14.5 oz),8,
DIST-0735,12/02/2025,PP004,Oakdale School Family Pantry,FI047,Apple Juice (64 oz),Beverages,Bottle (64 oz),3,
DIST-0736,12/02/2025,PP004,Oakdale School Family Pantry,FI016,White Rice (5 lb),Dry Goods,Bag (5 lb),5,
DIST-0737,12/02/2025,PP004,Oakdale School Family Pantry,FI043,Bananas,Fresh Produce,Bunch (~7),3,
DIST-0738,12/02/2025,PP004,Oakdale School Family Pantry,FI017,Brown Rice (5 lb),Dry Goods,Bag (5 lb),11,
DIST-0739,12/02/2025,PP002,St. Augustine's Shelter Pantry,FI002,Canned Chicken,Canned Protein,Can (12.5 oz),11,
DIST-0740,12/02/2025,PP002,St. Augustine's Shelter Pantry,FI050,Pasta Sauce,Pantry Staples,Jar (24 oz),2,
DIST-0741,12/02/2025,PP002,St. Augustine's Shelter Pantry,FI026,Canned Chicken Noodle Soup,Soups & Meals,Can (10.75 oz),8,
DIST-0742,12/02/2025,PP002,St. Augustine's Shelter Pantry,FI034,Diapers - Size 1-2,Baby & Infant,Pack (36 ct),1,
DIST-0743,12/02/2025,PP002,St. Augustine's Shelter Pantry,FI049,Cooking Oil (32 oz),Pantry Staples,Bottle (32 oz),4,
DIST-0753,12/04/2025,PP004,Oakdale School Family Pantry,FI023,Breakfast Cereal,Breakfast,Box (18 oz),6,
DIST-0754,12/04/2025,PP004,Oakdale School Family Pantry,FI031,Infant Formula (Powder),Baby & Infant,Can (12.4 oz),3,
DIST-0755,12/04/2025,PP004,Oakdale School Family Pantry,FI035,Diapers - Size 3-4,Baby & Infant,Pack (32 ct),2,
DIST-0756,12/04/2025,PP004,Oakdale School Family Pantry,FI015,Canned Mandarin Oranges,Canned Fruit,Can (11 oz),12,
DIST-0757,12/04/2025,PP004,Oakdale School Family Pantry,FI006,Canned Chickpeas,Canned Protein,Can (15 oz),14,
DIST-0758,12/04/2025,PP004,Oakdale School Family Pantry,FI029,Canned Chili with Beans,Soups & Meals,Can (15 oz),7,
DIST-0759,12/04/2025,PP004,Oakdale School Family Pantry,FI020,Instant Oatmeal,Dry Goods,Box (18 oz),8,
DIST-0760,12/04/2025,PP004,Oakdale School Family Pantry,FI024,Pancake Mix,Breakfast,Box (32 oz),4,
DIST-0761,12/04/2025,PP004,Oakdale School Family Pantry,FI027,Canned Tomato Soup,Soups & Meals,Can (10.75 oz),12,
DIST-0762,12/04/2025,PP003,Maplewood Senior Center,FI020,Instant Oatmeal,Dry Goods,Box (18 oz),3,
DIST-0763,12/04/2025,PP003,Maplewood Senior Center,FI001,Canned Tuna,Canned Protein,Can (5 oz),4,
DIST-0764,12/04/2025,PP003,Maplewood Senior Center,FI028,Canned Vegetable Soup,Soups & Meals,Can (19 oz),6,
DIST-0765,12/04/2025,PP003,Maplewood Senior Center,FI019,Pasta - Penne,Dry Goods,Box (16 oz),3,
DIST-0766,12/04/2025,PP003,Maplewood Senior Center,FI039,White Sandwich Bread,Bread & Bakery,Loaf,4,
DIST-0767,12/04/2025,PP003,Maplewood Senior Center,FI015,Canned Mandarin Oranges,Canned Fruit,Can (11 oz),3,
DIST-0768,12/04/2025,PP003,Maplewood Senior Center,FI049,Cooking Oil (32 oz),Pantry Staples,Bottle (32 oz),1,
DIST-0769,12/04/2025,PP003,Maplewood Senior Center,FI036,Milk (1 gallon),Dairy & Refrigerated,Gallon,2,
DIST-0770,12/04/2025,PP003,Maplewood Senior Center,FI024,Pancake Mix,Breakfast,Box (32 oz),3,
DIST-0771,12/04/2025,PP003,Maplewood Senior Center,FI013,Canned Peaches,Canned Fruit,Can (15 oz),5,
DIST-0772,12/04/2025,PP003,Maplewood Senior Center,FI027,Canned Tomato Soup,Soups & Meals,Can (10.75 oz),5,
DIST-0773,12/04/2025,PP003,Maplewood Senior Center,FI043,Bananas,Fresh Produce,Bunch (~7),3,
DIST-0744,12/05/2025,PP002,St. Augustine's Shelter Pantry,FI029,Canned Chili with Beans,Soups & Meals,Can (15 oz),9,
DIST-0745,12/05/2025,PP002,St. Augustine's Shelter Pantry,FI041,Flour Tortillas,Bread & Bakery,Pack (20 ct),4,
DIST-0746,12/05/2025,PP002,St. Augustine's Shelter Pantry,FI009,Canned Green Beans,Canned Vegetables,Can (14.5 oz),7,
DIST-0747,12/05/2025,PP002,St. Augustine's Shelter Pantry,FI048,Orange Juice (64 oz),Beverages,Bottle (64 oz),4,
DIST-0748,12/05/2025,PP002,St. Augustine's Shelter Pantry,FI034,Diapers - Size 1-2,Baby & Infant,Pack (36 ct),1,
DIST-0749,12/05/2025,PP002,St. Augustine's Shelter Pantry,FI011,Canned Diced Tomatoes,Canned Vegetables,Can (14.5 oz),6,
DIST-0750,12/05/2025,PP002,St. Augustine's Shelter Pantry,FI002,Canned Chicken,Canned Protein,Can (12.5 oz),7,
DIST-0751,12/05/2025,PP002,St. Augustine's Shelter Pantry,FI003,Canned Salmon,Canned Protein,Can (14.75 oz),11,
DIST-0752,12/05/2025,PP002,St. Augustine's Shelter Pantry,FI023,Breakfast Cereal,Breakfast,Box (18 oz),5,
DIST-0774,12/05/2025,PP003,Maplewood Senior Center,FI005,Canned Kidney Beans,Canned Protein,Can (15 oz),5,
DIST-0775,12/05/2025,PP003,Maplewood Senior Center,FI012,Canned Mixed Vegetables,Canned Vegetables,Can (15 oz),9,
DIST-0776,12/05/2025,PP003,Maplewood Senior Center,FI009,Canned Green Beans,Canned Vegetables,Can (14.5 oz),8,
DIST-0777,12/05/2025,PP003,Maplewood Senior Center,FI019,Pasta - Penne,Dry Goods,Box (16 oz),2,
DIST-0778,12/05/2025,PP003,Maplewood Senior Center,FI008,Canned Corn,Canned Vegetables,Can (15 oz),5,
DIST-0779,12/05/2025,PP003,Maplewood Senior Center,FI041,Flour Tortillas,Bread & Bakery,Pack (20 ct),5,
DIST-0780,12/05/2025,PP003,Maplewood Senior Center,FI030,Canned Beef Stew,Soups & Meals,Can (20 oz),3,
DIST-0781,12/05/2025,PP003,Maplewood Senior Center,FI040,Whole Wheat Bread,Bread & Bakery,Loaf,5,
DIST-0782,12/05/2025,PP002,St. Augustine's Shelter Pantry,FI018,Pasta - Spaghetti,Dry Goods,Box (16 oz),5,
DIST-0783,12/05/2025,PP002,St. Augustine's Shelter Pantry,FI009,Canned Green Beans,Canned Vegetables,Can (14.5 oz),6,
DIST-0784,12/05/2025,PP002,St. Augustine's Shelter Pantry,FI046,Yellow Onions (3 lb),Fresh Produce,Bag (3 lb),2,
DIST-0785,12/05/2025,PP002,St. Augustine's Shelter Pantry,FI029,Canned Chili with Beans,Soups & Meals,Can (15 oz),9,
DIST-0786,12/05/2025,PP002,St. Augustine's Shelter Pantry,FI001,Canned Tuna,Canned Protein,Can (5 oz),11,
DIST-0787,12/05/2025,PP002,St. Augustine's Shelter Pantry,FI015,Canned Mandarin Oranges,Canned Fruit,Can (11 oz),4,
DIST-0788,12/05/2025,PP002,St. Augustine's Shelter Pantry,FI006,Canned Chickpeas,Canned Protein,Can (15 oz),10,
DIST-0789,12/05/2025,PP002,St. Augustine's Shelter Pantry,FI010,Canned Peas,Canned Vegetables,Can (15 oz),6,
DIST-0790,12/05/2025,PP002,St. Augustine's Shelter Pantry,FI048,Orange Juice (64 oz),Beverages,Bottle (64 oz),4,
DIST-0791,12/10/2025,PP004,Oakdale School Family Pantry,FI012,Canned Mixed Vegetables,Canned Vegetables,Can (15 oz),13,
DIST-0792,12/10/2025,PP004,Oakdale School Family Pantry,FI013,Canned Peaches,Canned Fruit,Can (15 oz),11,
DIST-0793,12/10/2025,PP004,Oakdale School Family Pantry,FI017,Brown Rice (5 lb),Dry Goods,Bag (5 lb),8,
DIST-0794,12/10/2025,PP004,Oakdale School Family Pantry,FI025,Granola Bars,Breakfast,Box (8 bars),11,
DIST-0795,12/10/2025,PP004,Oakdale School Family Pantry,FI001,Canned Tuna,Canned Protein,Can (5 oz),10,
DIST-0796,12/10/2025,PP004,Oakdale School Family Pantry,FI008,Canned Corn,Canned Vegetables,Can (15 oz),15,
DIST-0797,12/10/2025,PP004,Oakdale School Family Pantry,FI016,White Rice (5 lb),Dry Goods,Bag (5 lb),7,
DIST-0798,12/10/2025,PP004,Oakdale School Family Pantry,FI047,Apple Juice (64 oz),Beverages,Bottle (64 oz),3,
DIST-0799,12/10/2025,PP004,Oakdale School Family Pantry,FI029,Canned Chili with Beans,Soups & Meals,Can (15 oz),9,
DIST-0800,12/10/2025,PP004,Oakdale School Family Pantry,FI044,Baby Carrots,Fresh Produce,Bag (1 lb),3,
DIST-0801,12/10/2025,PP004,Oakdale School Family Pantry,FI003,Canned Salmon,Canned Protein,Can (14.75 oz),15,
DIST-0802,12/10/2025,PP004,Oakdale School Family Pantry,FI049,Cooking Oil (32 oz),Pantry Staples,Bottle (32 oz),5,
DIST-0803,12/10/2025,PP001,Riverside Community Pantry,FI031,Infant Formula (Powder),Baby & Infant,Can (12.4 oz),3,
DIST-0804,12/10/2025,PP001,Riverside Community Pantry,FI041,Flour Tortillas,Bread & Bakery,Pack (20 ct),12,
DIST-0805,12/10/2025,PP001,Riverside Community Pantry,FI020,Instant Oatmeal,Dry Goods,Box (18 oz),8,
DIST-0806,12/10/2025,PP001,Riverside Community Pantry,FI013,Canned Peaches,Canned Fruit,Can (15 oz),15,
DIST-0807,12/10/2025,PP001,Riverside Community Pantry,FI024,Pancake Mix,Breakfast,Box (32 oz),11,
DIST-0808,12/10/2025,PP001,Riverside Community Pantry,FI004,Canned Black Beans,Canned Protein,Can (15 oz),18,
DIST-0809,12/10/2025,PP001,Riverside Community Pantry,FI043,Bananas,Fresh Produce,Bunch (~7),7,
DIST-0810,12/10/2025,PP001,Riverside Community Pantry,FI014,Canned Pears,Canned Fruit,Can (15 oz),17,
DIST-0811,12/10/2025,PP001,Riverside Community Pantry,FI008,Canned Corn,Canned Vegetables,Can (15 oz),23,
DIST-0812,12/15/2025,PP002,St. Augustine's Shelter Pantry,FI016,White Rice (5 lb),Dry Goods,Bag (5 lb),4,
DIST-0813,12/15/2025,PP002,St. Augustine's Shelter Pantry,FI011,Canned Diced Tomatoes,Canned Vegetables,Can (14.5 oz),10,
DIST-0814,12/15/2025,PP002,St. Augustine's Shelter Pantry,FI032,Baby Food - Vegetable,Baby & Infant,Jar (4 oz),1,
DIST-0815,12/15/2025,PP002,St. Augustine's Shelter Pantry,FI006,Canned Chickpeas,Canned Protein,Can (15 oz),5,
DIST-0816,12/15/2025,PP002,St. Augustine's Shelter Pantry,FI044,Baby Carrots,Fresh Produce,Bag (1 lb),2,
DIST-0817,12/15/2025,PP002,St. Augustine's Shelter Pantry,FI040,Whole Wheat Bread,Bread & Bakery,Loaf,4,
DIST-0818,12/15/2025,PP004,Oakdale School Family Pantry,FI009,Canned Green Beans,Canned Vegetables,Can (14.5 oz),16,
DIST-0819,12/15/2025,PP004,Oakdale School Family Pantry,FI032,Baby Food - Vegetable,Baby & Infant,Jar (4 oz),4,
DIST-0820,12/15/2025,PP004,Oakdale School Family Pantry,FI015,Canned Mandarin Oranges,Canned Fruit,Can (11 oz),9,
DIST-0821,12/15/2025,PP004,Oakdale School Family Pantry,FI021,All-Purpose Flour (5 lb),Dry Goods,Bag (5 lb),6,
DIST-0822,12/15/2025,PP004,Oakdale School Family Pantry,FI036,Milk (1 gallon),Dairy & Refrigerated,Gallon,6,
DIST-0823,12/15/2025,PP004,Oakdale School Family Pantry,FI042,Apples,Fresh Produce,Bag (3 lb),5,
DIST-0836,12/18/2025,PP003,Maplewood Senior Center,FI021,All-Purpose Flour (5 lb),Dry Goods,Bag (5 lb),3,
DIST-0837,12/18/2025,PP003,Maplewood Senior Center,FI047,Apple Juice (64 oz),Beverages,Bottle (64 oz),2,
DIST-0838,12/18/2025,PP003,Maplewood Senior Center,FI005,Canned Kidney Beans,Canned Protein,Can (15 oz),3,
DIST-0839,12/18/2025,PP003,Maplewood Senior Center,FI043,Bananas,Fresh Produce,Bunch (~7),2,
DIST-0840,12/18/2025,PP003,Maplewood Senior Center,FI025,Granola Bars,Breakfast,Box (8 bars),3,
DIST-0841,12/18/2025,PP003,Maplewood Senior Center,FI013,Canned Peaches,Canned Fruit,Can (15 oz),3,
DIST-0824,12/19/2025,PP004,Oakdale School Family Pantry,FI036,Milk (1 gallon),Dairy & Refrigerated,Gallon,4,
DIST-0825,12/19/2025,PP004,Oakdale School Family Pantry,FI019,Pasta - Penne,Dry Goods,Box (16 oz),10,
DIST-0826,12/19/2025,PP004,Oakdale School Family Pantry,FI035,Diapers - Size 3-4,Baby & Infant,Pack (32 ct),4,
DIST-0827,12/19/2025,PP004,Oakdale School Family Pantry,FI045,Potatoes (5 lb),Fresh Produce,Bag (5 lb),6,
DIST-0828,12/19/2025,PP004,Oakdale School Family Pantry,FI032,Baby Food - Vegetable,Baby & Infant,Jar (4 oz),2,
DIST-0829,12/19/2025,PP004,Oakdale School Family Pantry,FI013,Canned Peaches,Canned Fruit,Can (15 oz),7,
DIST-0830,12/19/2025,PP004,Oakdale School Family Pantry,FI037,Eggs (1 dozen),Dairy & Refrigerated,Dozen,4,
